tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
25.800000000000004,9.2,489.8000000000001,2374,384,1454,160,1454,91,0,13.268513173823592,1,0.49999999999999994,0.8660254037844387,-23.097894270647757,-55.08027659033934,0.7070000000000001,2015,2
24.75,10.5,457.25,2361,486,1458,222,1458,95,0,13.621226089059466,1,0.49999999999999994,0.8660254037844387,-28.52371858672967,-54.46942219713806,0.6672,2015,1
24.3,10.0,443.3,2826,92,156,14,1559,92,1403,12.733765544154727,1,0.49999999999999994,0.8660254037844387,-13.899145761263867,-41.13842338080437,0.8361000000000001,2015,2
24.1,11.8,437.1,2745,412,1739,243,1739,137,0,13.94199536838152,1,0.49999999999999994,0.8660254037844387,-32.9793623959625,-59.14066167455957,0.7069000000000001,2015,2
23.85,11.3,429.35,2696,1001,1294,107,1468,73,174,13.113628420761696,1,0.49999999999999994,0.8660254037844387,-20.546678863748326,-45.1988084650246,0.6793,2015,1
24.900000000000002,7.600000000000001,461.9000000000001,1580,3000,887,281,887,45,0,11.823033196035436,1,0.49999999999999994,0.8660254037844387,3.4203729165605097,-53.0680503539116,0.892,2015,2
26.300000000000004,9.8,505.3000000000001,1138,304,765,190,765,80,0,11.958798703775152,1,0.49999999999999994,0.8660254037844387,0.7972922869315084,-70.10010814081774,0.8043,2015,0
26.8,9.0,520.8000000000001,2413,2140,1281,114,1395,77,114,12.700207171150547,1,0.49999999999999994,0.8660254037844387,-13.288291368062588,-48.25308043103098,0.7362000000000001,2015,2
19.05,10.899999999999999,280.55,1376,550,797,166,797,48,0,12.025645025534416,1,0.49999999999999994,0.8660254037844387,-0.4962817222006066,-77.53815869332738,0.11410000000000001,2015,0
26.400000000000002,10.399999999999999,508.4000000000001,2957,362,288,16,1639,96,1352,12.927171611110111,1,0.49999999999999994,0.8660254037844387,-17.348676452282817,-40.45570376487353,0.5384,2015,1
28.800000000000004,10.8,582.8000000000002,1576,832,831,42,1081,145,250,11.882608997377796,1,0.49999999999999994,0.8660254037844387,2.2705293528875217,-71.78894087496244,0.7459,2015,1
25.15,7.699999999999999,469.65,1611,3230,908,254,908,48,0,11.839802191695407,1,0.49999999999999994,0.8660254037844387,3.0969794142774845,-52.636859017534235,0.8418,2015,1
19.950000000000003,12.900000000000002,308.4500000000001,2830,113,501,49,1636,84,1136,14.382419651618967,1,0.49999999999999994,0.8660254037844387,-38.369254100679626,-58.026750722251364,0.4016,2015,2
27.3,9.399999999999999,536.3000000000001,1517,1931,760,55,957,86,198,11.981082210485821,1,0.49999999999999994,0.8660254037844387,0.3661009505541415,-60.218640015503,0.8181,2015,0
15.700000000000001,11.8,176.70000000000005,1416,718,818,73,888,54,70,12.294048500368962,1,0.49999999999999994,0.8660254037844387,-5.6705777587290385,-79.15512620474252,0.0698,2015,0
26.150000000000002,6.5,500.6500000000001,1612,750,800,70,955,64,155,11.673305039518713,1,0.49999999999999994,0.8660254037844387,6.29498182574298,-58.134548556345706,0.8089000000000001,2015,1
26.75,7.300000000000001,519.25,1836,1907,1239,318,1239,88,0,12.914868922710934,1,0.49999999999999994,0.8660254037844387,-17.133080784094133,-64.17122726562889,0.8116,2015,2
8.100000000000001,12.200000000000001,0.0,1814,198,720,73,911,44,191,12.77548599032841,1,0.49999999999999994,0.8660254037844387,-14.653730599924259,-70.35163642037121,0.41150000000000003,2015,2
28.450000000000003,11.3,571.95,1796,898,672,18,1247,115,575,11.521780878701952,1,0.49999999999999994,0.8660254037844387,9.16959073492545,-72.25606482270459,0.8131,2015,1
28.900000000000002,9.800000000000004,585.9000000000001,2477,178,1210,119,1727,142,516,13.22426723281029,1,0.49999999999999994,0.8660254037844387,-22.37924204335215,-58.24234639044005,0.7622,2015,1
26.200000000000003,8.8,502.2000000000001,1120,329,756,257,756,78,0,12.152046378320884,1,0.49999999999999994,0.8660254037844387,-2.9396992950056955,-76.24458468419526,0.1578,2015,0
23.15,8.7,407.65,2250,932,977,68,1167,68,190,11.639399009389686,1,0.49999999999999994,0.8660254037844387,6.941768830309044,-74.91507806369837,0.7974,2015,1
27.650000000000002,10.100000000000001,547.1500000000001,2410,135,326,33,1653,155,1327,12.310946843333245,1,0.49999999999999994,0.8660254037844387,-5.993971261012078,-39.37772542393009,0.42250000000000004,2015,1
23.950000000000003,13.500000000000004,432.4500000000001,2878,49,1395,146,1832,132,437,13.920264640804247,1,0.49999999999999994,0.8660254037844387,-32.69190150504426,-62.05120319510682,0.8055,2015,2
20.700000000000003,11.8,331.7000000000001,1465,878,977,125,977,78,0,12.250953573363656,1,0.49999999999999994,0.8660254037844387,-4.84412769733909,-79.15512620474252,0.47650000000000003,2015,0
28.0,10.799999999999997,558.0,2157,17,309,32,1567,136,1259,13.043578780908916,1,0.49999999999999994,0.8660254037844387,-19.360902688710553,-62.01527058374204,0.6596000000000001,2015,1
26.900000000000002,9.0,523.9000000000001,2418,2124,1287,114,1408,79,120,12.70414557899797,1,0.49999999999999994,0.8660254037844387,-13.360156590792144,-48.289013042395766,0.7247,2015,2
27.3,10.399999999999999,536.3000000000001,1811,1962,1103,149,1103,67,0,12.579288747798229,1,0.49999999999999994,0.8660254037844387,-11.060469463446168,-51.84634156750906,0.7214,2015,2
24.15,11.7,438.65,2653,488,1757,215,1757,138,0,13.922972433416549,1,0.49999999999999994,0.8660254037844387,-32.72783411640903,-57.128435438131845,0.8489,2015,2
26.25,8.7,503.75,2600,1324,1268,94,1487,83,219,12.789461144869856,1,0.49999999999999994,0.8660254037844387,-14.905258879477728,-47.39069775827622,0.7516,2015,2
