tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
0.75,10.9,0.0,861,164,35,10,96,26,0,9.449590173628454,1,0.49999999999999994,0.8660254037844387,40.21536695409612,-112.82398305354218,0.1996,2015,1
-10.95,4.1,0.0,100,248,0,108,0,8,0,4.7687938666942316,1,0.49999999999999994,0.8660254037844387,64.4698796253232,-50.58870016974171,-0.09230000000000001,2015,0
2.95,9.9,0.0,862,1355,319,53,346,25,0,9.836244989635018,1,0.49999999999999994,0.8660254037844387,35.79565575622807,-89.28812260961071,0.3556,2015,0
-9.5,8.4,0.0,127,1052,0,12,0,17,0,5.574108665079665,1,0.49999999999999994,0.8660254037844387,62.529518611625036,-153.1403730048263,-0.0804,2015,0
3.0,11.600000000000001,0.0,979,1628,352,67,380,37,0,9.7768503318585,1,0.49999999999999994,0.8660254037844387,36.514307983523686,-79.15512620474252,0.4701,2015,0
-16.35,9.299999999999999,0.0,207,384,0,30,0,0,0,6.688116674222368,1,0.49999999999999994,0.8660254037844387,58.8284596410526,-119.39965093329707,0.117,2015,0
-4.25,7.300000000000001,0.0,454,589,0,74,0,11,0,8.481778294802329,1,0.49999999999999994,0.8660254037844387,48.911058904373085,-120.19016838332226,0.0422,2015,0
-10.9,13.2,0.0,677,762,0,80,0,11,0,9.105455817565563,1,0.49999999999999994,0.8660254037844387,43.664897645115076,-75.0588085091575,0.41900000000000004,2015,0
-32.5,8.2,0.0,118,291,0,10,0,1,0,5.2424091112145765,1,0.49999999999999994,0.8660254037844387,63.39190128437977,-92.62985546653533,-0.048,2015,0
-18.45,8.1,0.0,125,109,0,31,0,4,0,5.764341823490067,1,0.49999999999999994,0.8660254037844387,61.99052944115331,-119.97457271513358,-0.0302,2015,0
0.04999999999999982,14.3,0.0,906,203,12,28,66,24,0,9.597268517703396,1,0.49999999999999994,0.8660254037844387,38.59839944268098,-97.33702755532163,0.2635,2015,0
17.45,13.1,230.95,1680,1509,480,1,1188,106,708,11.102757954650354,1,0.49999999999999994,0.8660254037844387,16.82323695562377,-96.04345354618951,0.61,2015,1
-1.35,5.3,0.0,144,333,0,216,3,5,0,6.633459057267493,1,0.49999999999999994,0.8660254037844387,59.04405530924129,-137.940878397524,-0.041,2015,0
