tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
-19.05,7.899999999999999,0.0,206,184,0,68,0,3,0,6.615012865125919,1,0.49999999999999994,0.8660254037844387,59.11592053197085,-65.06954254974842,-0.0216,2017,1
-10.350000000000001,13.100000000000001,0.0,716,222,0,32,0,8,0,9.286476144918602,1,0.49999999999999994,0.8660254037844387,41.904199688240816,-111.06328509666791,-0.0041,2017,0
14.65,15.900000000000002,144.15,1452,0,42,4,996,126,954,10.538794554316375,1,0.49999999999999994,0.8660254037844387,26.129783299102016,-102.36759314639094,0.2771,2017,1
7.45,13.1,0.0,1001,259,594,62,639,41,45,9.908814069494108,1,0.49999999999999994,0.8660254037844387,34.897340472108546,-95.25293609616433,0.5667,2017,1
-1.4000000000000001,6.0,0.0,484,840,4,102,4,6,0,9.18079065837335,1,0.49999999999999994,0.8660254037844387,42.94624541781946,-82.10160033665454,0.2871,2017,1
18.450000000000003,15.900000000000002,261.9500000000001,1832,1282,489,5,918,106,429,10.75947139691833,1,0.49999999999999994,0.8660254037844387,22.64431999671828,-99.49298423720847,0.7483000000000001,2017,1
-6.65,7.900000000000001,0.0,673,32,0,59,0,9,0,9.21035398855626,1,0.49999999999999994,0.8660254037844387,42.658784526901215,-114.15348967403906,-0.0128,2017,0
-14.900000000000002,10.600000000000001,0.0,340,273,0,12,0,1,0,7.304367006647847,1,0.49999999999999994,0.8660254037844387,56.09758117732926,-107.97308051929676,0.24050000000000002,2017,0
3.6500000000000004,7.9,0.0,664,917,350,85,350,30,0,9.539130468633699,1,0.49999999999999994,0.8660254037844387,39.245186447247036,-75.95712379327702,0.388,2017,0
-17.950000000000003,8.7,0.0,26,119,0,12,0,0,0,2.420949501339457,1,0.49999999999999994,0.8660254037844387,67.81161248224782,-163.74049335743666,-0.0984,2017,0
-5.5,7.0,0.0,530,1672,0,146,0,7,0,8.438248862099444,1,0.49999999999999994,0.8660254037844387,49.23445240665611,-121.4118771697248,0.3145,2017,0
-17.75,8.1,0.0,266,209,0,32,0,2,0,7.162117177212858,1,0.49999999999999994,0.8660254037844387,56.780300793260096,-76.3523825182896,-0.014400000000000001,2017,1
-20.300000000000004,6.800000000000001,0.0,98,229,0,17,0,4,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-67.69262317937742,-0.062200000000000005,2017,0
-11.450000000000001,8.7,0.0,176,529,0,122,0,0,0,6.4825696287791965,1,0.49999999999999994,0.8660254037844387,59.61897709107778,-137.3659566156875,-0.06380000000000001,2017,0
-2.8,8.8,0.0,698,309,0,82,0,11,0,9.257725326643104,1,0.49999999999999994,0.8660254037844387,42.19166057915906,-121.66340544927827,0.0434,2017,0
-11.600000000000001,9.0,0.0,521,45,0,13,0,3,0,8.384091494060263,1,0.49999999999999994,0.8660254037844387,49.6297111316687,-105.20626944420864,-0.0045000000000000005,2017,0
-19.25,9.700000000000001,0.0,120,289,0,22,0,0,0,5.788824893023963,1,0.49999999999999994,0.8660254037844387,61.91866421842376,-112.82398305354218,-0.043000000000000003,2017,1
12.950000000000001,12.500000000000004,91.45000000000003,1070,2250,718,62,793,50,75,10.185132496995061,1,0.49999999999999994,0.8660254037844387,31.268146724265684,-93.49223813929008,0.6946,2017,0
8.2,18.6,0.0,1525,138,110,8,885,71,775,10.397475884055195,1,0.49999999999999994,0.8660254037844387,28.249807369624087,-107.39815873746026,0.37610000000000005,2017,1
-17.650000000000002,8.500000000000002,0.0,42,382,0,14,0,3,0,3.852943237325127,1,0.49999999999999994,0.8660254037844387,66.12277974810311,-159.42857999366296,-0.07100000000000001,2017,0
-12.900000000000002,8.4,0.0,338,235,0,70,0,6,0,7.495110961601031,1,0.49999999999999994,0.8660254037844387,55.12740067048017,-59.24845950865391,0.047900000000000005,2017,1
6.800000000000001,10.2,0.0,885,1500,369,104,369,37,0,9.7768503318585,1,0.49999999999999994,0.8660254037844387,36.514307983523686,-79.40665448429598,0.5,2017,0
-19.75,7.100000000000001,0.0,101,457,0,15,0,5,0,4.918883317525638,1,0.49999999999999994,0.8660254037844387,64.14648612304018,-73.36997577501279,-0.062200000000000005,2017,0
9.25,10.3,0.0,895,1139,520,174,520,37,0,9.957150932705574,1,0.49999999999999994,0.8660254037844387,34.286486078907274,-86.66504197998171,0.5058,2017,0
18.650000000000002,11.100000000000001,268.1500000000001,1768,2,1,0,914,61,913,10.67685232852677,1,0.49999999999999994,0.8660254037844387,23.973826617215167,-110.84768942847923,0.2132,2017,2
-20.5,9.400000000000002,0.0,321,297,0,50,0,0,0,7.245325465209126,1,0.49999999999999994,0.8660254037844387,56.38504206824751,-68.12381451575479,0.058300000000000005,2017,1
6.700000000000001,9.8,0.0,903,1449,351,100,351,37,0,9.797778157080506,1,0.49999999999999994,0.8660254037844387,36.262779703970224,-79.87377843203814,0.48400000000000004,2017,0
-12.0,11.0,0.0,507,742,0,30,0,2,0,8.576104440973001,1,0.49999999999999994,0.8660254037844387,48.192406677077464,-92.27052935288752,0.2243,2017,0
-0.6500000000000001,8.9,0.0,570,879,21,44,21,16,0,9.429294783872656,1,0.49999999999999994,0.8660254037844387,40.4309626222848,-92.73765330062967,0.3725,2017,0
-25.950000000000003,8.7,0.0,96,495,0,17,0,0,0,5.481063868410919,1,0.49999999999999994,0.8660254037844387,62.7810468911785,-102.43945836912052,-0.056400000000000006,2017,0
-21.200000000000003,7.400000000000002,0.0,82,64,0,26,0,6,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-138.1564740657127,0.0261,2017,0
3.75,9.5,0.0,682,1043,256,99,256,23,0,9.694663289608473,1,0.49999999999999994,0.8660254037844387,37.48448849037277,-81.4188807207237,0.48260000000000003,2017,0
-15.55,10.300000000000002,0.0,403,493,0,23,0,0,0,8.051583523133308,1,0.49999999999999994,0.8660254037844387,51.8934656476499,-93.8156316415731,0.5485,2017,0
-8.3,6.2,0.0,571,2148,0,231,0,9,0,8.658304583665826,1,0.49999999999999994,0.8660254037844387,47.545619672511414,-121.052551056077,0.0806,2017,0
4.45,15.1,0.0,1095,27,261,27,748,47,487,9.888676467449846,1,0.49999999999999994,0.8660254037844387,35.148868751662015,-100.93028869179972,0.2426,2017,1
-6.65,7.900000000000001,0.0,515,703,0,19,0,5,0,9.039748552260312,1,0.49999999999999994,0.8660254037844387,44.275752038316355,-94.35462081204481,0.0403,2017,0
8.9,17.8,0.0,1291,3,187,20,942,76,755,10.174655332565944,1,0.49999999999999994,0.8660254037844387,31.411877169724804,-102.79878448276833,0.2025,2017,0
-18.200000000000003,10.2,0.0,166,779,0,26,0,1,0,6.333795258932411,1,0.49999999999999994,0.8660254037844387,60.15796626154949,-122.09459678565564,0.0926,2017,0
-21.15,7.699999999999999,0.0,210,92,0,17,0,0,0,6.854798203183216,1,0.49999999999999994,0.8660254037844387,58.14574002512177,-100.42723213269278,0.0129,2017,0
-17.25,11.700000000000001,0.0,28,292,0,21,0,13,0,2.803374956720154,1,0.49999999999999994,0.8660254037844387,67.45228636860001,-152.85291211390805,-0.09240000000000001,2017,0
-23.700000000000003,10.2,0.0,59,106,0,36,0,1,0,4.307032433402558,1,0.49999999999999994,0.8660254037844387,65.36819490944272,-135.6771238815428,0.007500000000000001,2017,0
-24.5,10.400000000000002,0.0,95,465,0,11,0,1,0,4.519162163559125,1,0.49999999999999994,0.8660254037844387,64.97293618443013,-83.28737651169232,-0.12390000000000001,2017,0
