tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
26.450000000000003,10.7,509.9500000000001,1749,39,1220,128,1303,102,83,12.945684644943647,1,0.49999999999999994,0.8660254037844387,-17.672069954565856,-62.69799019967287,0.6421,2021,2
23.700000000000003,13.400000000000002,424.7000000000001,2783,538,1788,230,1788,128,0,13.997020944431988,1,0.49999999999999994,0.8660254037844387,-33.69801462325812,-55.79892881763496,0.5481,2021,0
27.05,9.100000000000001,528.5500000000001,1926,4496,1195,184,1195,100,0,12.191179457715657,1,0.49999999999999994,0.8660254037844387,-3.694284133666102,-43.33031267405599,0.8177000000000001,2021,2
26.35,10.700000000000003,506.85,2238,235,140,11,1462,132,1322,12.380657555594244,1,0.49999999999999994,0.8660254037844387,-7.323477881508964,-37.688892689785405,0.5735,2021,1
26.450000000000003,10.099999999999998,509.9500000000001,1361,2584,916,276,916,85,0,12.534955549917145,1,0.49999999999999994,0.8660254037844387,-10.23401940205622,-55.08027659033934,0.7154,2021,2
25.75,10.7,488.25,2081,857,1052,86,1186,77,135,11.882608997377796,1,0.49999999999999994,0.8660254037844387,2.2705293528875217,-74.62761717278012,0.7173,2021,0
28.3,12.600000000000001,567.3000000000001,2417,32,988,104,1708,145,720,13.244115169595988,1,0.49999999999999994,0.8660254037844387,-22.702635545635175,-59.284392120018694,0.6559,2021,2
25.200000000000003,10.0,471.2000000000001,1857,436,1224,207,1224,84,0,13.122198359340903,1,0.49999999999999994,0.8660254037844387,-20.69040930920744,-53.42737646755941,0.6421,2021,2
22.75,10.7,395.25,1842,1494,1096,163,1096,91,0,13.022572558959942,1,0.49999999999999994,0.8660254037844387,-19.001576575062742,-46.4923824741567,0.7914,2021,2
26.35,8.5,506.85,1333,2296,821,360,821,54,0,12.32410484748862,1,0.49999999999999994,0.8660254037844387,-6.2454995405655325,-64.09936204289933,0.8265,2021,0
27.15,13.499999999999996,531.65,2536,33,1302,137,1709,140,406,13.455632507957572,1,0.49999999999999994,0.8660254037844387,-26.044368402559797,-59.85931390185519,0.7653000000000001,2021,1
26.75,10.099999999999998,519.25,2136,856,916,34,1263,101,347,11.895625826237449,1,0.49999999999999994,0.8660254037844387,2.019001073334067,-73.65743666593104,0.8653000000000001,2021,2
26.35,10.100000000000001,506.85,1338,589,844,351,844,66,0,12.254696180844467,1,0.49999999999999994,0.8660254037844387,-4.915992920068646,-73.62150405456626,0.8237,2021,0
25.400000000000002,9.0,477.4000000000001,1989,939,1108,310,1108,60,0,11.392863049739999,1,0.49999999999999994,0.8660254037844387,11.577075696365767,-84.4372200753653,0.807,2021,1
26.25,9.7,503.75,1302,2862,872,284,872,81,0,12.447012070407236,1,0.49999999999999994,0.8660254037844387,-8.581119279276294,-55.47553531535192,0.8391000000000001,2021,1
25.950000000000003,8.7,494.4500000000001,1346,2753,825,674,825,52,0,12.40335874437019,1,0.49999999999999994,0.8660254037844387,-7.754669217886331,-63.775968540616304,0.7763,2021,1
26.0,9.0,496.0,1617,3373,996,233,996,62,0,12.181856113719567,1,0.49999999999999994,0.8660254037844387,-3.5146210768421895,-48.289013042395766,0.7188,2021,0
23.1,9.600000000000001,406.1,2003,631,1127,166,1127,73,0,13.272965940759102,1,0.49999999999999994,0.8660254037844387,-23.169759493377327,-45.41440413321328,0.7411,2021,2
25.35,10.899999999999999,475.85,2359,547,1473,348,1473,90,0,13.420669092788234,1,0.49999999999999994,0.8660254037844387,-25.505379232088075,-55.97859187445886,0.7149,2021,2
24.950000000000003,10.099999999999998,463.4500000000001,1416,4078,892,294,892,63,0,12.596708895964456,1,0.49999999999999994,0.8660254037844387,-11.383862965729207,-60.47016829505647,0.8470000000000001,2021,1
25.05,8.100000000000001,466.55,1498,3574,871,171,871,46,0,12.133432473491018,1,0.49999999999999994,0.8660254037844387,-2.580373181357885,-53.894500415301565,0.6349,2021,0
16.650000000000002,13.100000000000001,206.15000000000006,2792,10,39,4,2055,124,2016,15.090950211114164,1,0.49999999999999994,0.8660254037844387,-45.44797853954145,-67.40516228845917,0.3476,2021,1
23.500000000000004,17.6,418.5000000000001,3036,29,334,35,2230,212,1896,14.446620621309306,1,0.49999999999999994,0.8660254037844387,-39.08790632797525,-66.0397230565975,0.2005,2021,0
27.3,8.600000000000001,536.3000000000001,1557,1681,1169,456,1169,93,0,12.835632372935155,1,0.49999999999999994,0.8660254037844387,-15.73170894086769,-65.21327299520753,0.7393000000000001,2021,2
27.3,13.199999999999996,536.3000000000001,2228,87,88,8,1618,187,1531,12.462242853383737,1,0.49999999999999994,0.8660254037844387,-8.868580170194534,-41.102490769439584,0.47750000000000004,2021,1
25.25,11.099999999999998,472.75,1660,35,93,10,1179,111,1086,12.320344053490102,1,0.49999999999999994,0.8660254037844387,-6.173634317835976,-79.69411537521422,0.2293,2021,0
26.0,8.0,496.0,1452,1913,875,327,875,61,0,12.111110578162993,1,0.49999999999999994,0.8660254037844387,-2.149181844980518,-60.3983030723269,0.7274,2021,0
27.75,12.5,550.25,2226,23,532,56,1571,166,1039,13.150173674879747,1,0.49999999999999994,0.8660254037844387,-21.15753325694959,-63.02138370195591,0.7341000000000001,2021,1
11.600000000000001,9.0,49.600000000000044,2024,52,253,26,1150,53,898,16.09594252834824,1,0.49999999999999994,0.8660254037844387,-52.81416386932153,-70.24383858627687,0.5222,2021,2
17.200000000000003,16.8,223.2000000000001,2841,7,103,11,2324,154,2222,14.715751760039792,1,0.49999999999999994,0.8660254037844387,-41.926582625792946,-67.72855579074219,0.1603,2021,0
12.600000000000001,16.0,80.60000000000005,2250,1,295,31,1407,92,1112,13.167484694707944,1,0.49999999999999994,0.8660254037844387,-21.444994147867845,-66.93803834071701,0.114,2021,1
25.0,10.400000000000002,465.0,1481,1257,914,114,914,66,0,12.42041738902623,1,0.49999999999999994,0.8660254037844387,-8.078062720169356,-50.480902335647386,0.8561000000000001,2021,2
27.25,11.299999999999997,534.75,1808,3130,753,11,1308,127,555,11.576969908606042,1,0.49999999999999994,0.8660254037844387,8.127545005346803,-66.61464483843399,0.5494,2021,2
26.8,11.600000000000001,520.8000000000001,1692,543,1036,158,1036,87,0,11.877028896259786,1,0.49999999999999994,0.8660254037844387,2.3783271869818634,-68.33941018394347,0.797,2021,1
26.450000000000003,8.099999999999998,509.9500000000001,1426,1131,869,364,869,57,0,12.174400228211608,1,0.49999999999999994,0.8660254037844387,-3.3708906313830624,-62.37459669738985,0.8153,2021,0
18.1,13.4,251.10000000000005,2596,16,59,6,1838,121,1779,14.950968145345598,1,0.49999999999999994,0.8660254037844387,-44.19033714177414,-66.00379044523272,0.1326,2021,0
25.150000000000002,9.899999999999999,469.6500000000001,2368,201,1480,158,1480,118,0,13.683324694302485,1,0.49999999999999994,0.8660254037844387,-29.42203387084919,-52.026004624332955,0.6937,2021,2
26.85,9.899999999999999,522.35,1598,640,980,167,980,75,0,12.007076913534814,1,0.49999999999999994,0.8660254037844387,-0.1369556085527961,-64.20715987699367,0.8444,2021,2
26.35,10.700000000000003,506.85,1562,293,956,275,956,75,0,11.923505140320223,1,0.49999999999999994,0.8660254037844387,1.4800119028623442,-68.51907324076738,0.8282,2021,2
28.1,11.200000000000003,561.1,2017,3004,833,7,1436,148,603,11.635625649398445,1,0.49999999999999994,0.8660254037844387,7.013634053038601,-67.65669056801264,0.5242,2021,1
27.6,11.200000000000003,545.6,1891,317,1400,176,1400,123,0,13.024668718083305,1,0.49999999999999994,0.8660254037844387,-19.037509186427528,-59.931179124584744,0.808,2021,2
26.35,8.5,506.85,2646,191,249,22,1519,87,1270,12.550346517044847,1,0.49999999999999994,0.8660254037844387,-10.52148029297446,-36.89837523976021,0.45780000000000004,2021,0
27.200000000000003,8.8,533.2,1488,1876,1045,328,1045,83,0,12.6962712824083,1,0.49999999999999994,0.8660254037844387,-13.216426145333031,-67.22549923163527,0.7154,2021,1
21.9,10.400000000000002,368.9,2279,485,1340,205,1340,76,0,13.565117301454158,1,0.49999999999999994,0.8660254037844387,-27.69726852533971,-52.42126334934555,0.8228000000000001,2021,2
26.400000000000002,9.0,508.4000000000001,1822,696,1103,370,1103,80,0,13.363151177499294,1,0.49999999999999994,0.8660254037844387,-24.607063947968555,-47.426630369641,0.8470000000000001,2021,2
28.200000000000003,9.599999999999998,564.2,1859,310,1100,486,1100,99,0,11.678946960091007,1,0.49999999999999994,0.8660254037844387,6.187183991648638,-76.56797818647829,0.7749,2021,1
21.900000000000002,12.000000000000002,368.9000000000001,1949,722,1151,275,1151,70,0,13.33586424740699,1,0.49999999999999994,0.8660254037844387,-24.17587261159119,-50.76836322656564,0.755,2021,2
27.25,11.5,534.75,1991,16,621,65,1536,146,916,13.039369555097617,1,0.49999999999999994,0.8660254037844387,-19.289037465980996,-62.841720645132,0.5914,2021,2
27.5,11.2,542.5,1729,2518,1056,82,1297,128,242,11.599714297077465,1,0.49999999999999994,0.8660254037844387,7.6963536689694365,-65.24920560657232,0.4431,2021,1
26.5,8.0,511.5,1365,1479,836,259,836,52,0,12.241600770491699,1,0.49999999999999994,0.8660254037844387,-4.6644646405151775,-63.84783376334586,0.8335,2021,0
25.85,8.700000000000003,491.35,1791,2759,1008,252,1008,53,0,11.772648516204871,1,0.49999999999999994,0.8660254037844387,4.3905534234095995,-57.81115505406268,0.8679,2021,2
19.25,12.700000000000001,286.75,2270,8,102,11,1233,64,1131,12.70414557899797,1,0.49999999999999994,0.8660254037844387,-13.360156590792144,-75.8133933478179,0.1652,2021,2
25.450000000000003,12.3,478.9500000000001,2233,42,57,6,1527,140,1471,12.500434253811441,1,0.49999999999999994,0.8660254037844387,-9.587232397490155,-39.054331921647076,0.5595,2021,2
26.8,9.600000000000001,520.8000000000001,2017,480,1005,99,1263,117,257,12.668789269994763,1,0.49999999999999994,0.8660254037844387,-12.713369586226094,-47.82188909465361,0.7236,2021,2
26.950000000000003,9.099999999999998,525.45,1333,4407,925,342,925,80,0,12.596708895964456,1,0.49999999999999994,0.8660254037844387,-11.383862965729207,-65.64446433158491,0.8326,2021,2
26.75,8.7,519.25,1416,650,885,287,885,63,0,12.157632992396362,1,0.49999999999999994,0.8660254037844387,-3.0474971291000372,-65.82412738840881,0.8706,2021,2
24.150000000000002,10.5,438.6500000000001,1814,864,1124,152,1124,83,0,12.960133581054087,1,0.49999999999999994,0.8660254037844387,-17.92359823411931,-50.6246327811065,0.8664000000000001,2021,2
26.25,8.099999999999998,503.75,1352,933,826,298,826,47,0,12.22477855873343,1,0.49999999999999994,0.8660254037844387,-4.341071138232152,-66.43498178161009,0.49010000000000004,2021,0
8.75,7.9,0.0,1528,710,711,109,711,28,0,16.27286662091293,1,0.49999999999999994,0.8660254037844387,-53.856209598900165,-72.07640176588069,0.5192,2021,1
25.800000000000004,10.2,489.8000000000001,1852,779,965,95,1092,77,127,12.510008858629163,1,0.49999999999999994,0.8660254037844387,-9.766895454314067,-46.95950642189885,0.624,2021,1
11.100000000000001,12.0,34.100000000000044,1446,1725,811,156,811,47,0,12.676629072038088,1,0.49999999999999994,0.8660254037844387,-12.85710003168522,-72.00453654315112,0.3305,2021,0
25.3,8.600000000000001,474.3,1420,3102,842,258,842,50,0,12.179991914658851,1,0.49999999999999994,0.8660254037844387,-3.478688465477404,-54.68501786532674,0.6884,2021,0
26.5,12.2,511.5,2116,342,414,30,1318,142,904,12.428008389911579,1,0.49999999999999994,0.8660254037844387,-8.221793165628483,-43.186582228596876,0.8532000000000001,2021,2
