tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
-23.55,7.5,0.0,208,184,0,40,0,3,0,6.615012865125919,1,0.49999999999999994,0.8660254037844387,59.11592053197085,-65.06954254974842,-0.0227,2019,1
-7.3500000000000005,13.9,0.0,759,116,0,17,0,10,0,9.286476144918602,1,0.49999999999999994,0.8660254037844387,41.904199688240816,-111.06328509666791,-0.014700000000000001,2019,0
13.55,14.300000000000002,110.05000000000003,1404,0,25,3,851,93,826,10.538794554316375,1,0.49999999999999994,0.8660254037844387,26.129783299102016,-102.36759314639094,0.3044,2019,2
5.1000000000000005,12.4,0.0,922,1965,453,89,453,33,0,9.908814069494108,1,0.49999999999999994,0.8660254037844387,34.897340472108546,-95.25293609616433,0.5312,2019,0
-5.0,7.199999999999999,0.0,508,840,0,75,0,8,0,9.18079065837335,1,0.49999999999999994,0.8660254037844387,42.94624541781946,-82.10160033665454,0.2258,2019,0
17.15,13.7,221.64999999999995,1578,1433,458,13,772,82,314,10.75947139691833,1,0.49999999999999994,0.8660254037844387,22.64431999671828,-99.49298423720847,0.7201000000000001,2019,1
-0.30000000000000027,9.2,0.0,698,112,34,29,34,21,0,9.21035398855626,1,0.49999999999999994,0.8660254037844387,42.658784526901215,-114.15348967403906,0.2582,2019,0
-18.85,10.9,0.0,310,297,0,25,0,3,0,7.304367006647847,1,0.49999999999999994,0.8660254037844387,56.09758117732926,-107.97308051929676,0.1932,2019,0
1.95,9.5,0.0,765,943,300,103,300,28,0,9.539130468633699,1,0.49999999999999994,0.8660254037844387,39.245186447247036,-75.95712379327702,0.3689,2019,0
-18.25,7.5,0.0,30,116,0,15,0,4,0,2.420949501339457,1,0.49999999999999994,0.8660254037844387,67.81161248224782,-163.74049335743666,-0.11470000000000001,2019,0
-1.3000000000000003,6.2,0.0,486,1672,6,155,6,11,0,8.438248862099444,1,0.49999999999999994,0.8660254037844387,49.23445240665611,-121.4118771697248,0.3229,2019,0
-22.3,8.399999999999999,0.0,282,239,0,25,0,3,0,7.162117177212858,1,0.49999999999999994,0.8660254037844387,56.780300793260096,-76.3523825182896,-0.016300000000000002,2019,1
-24.35,7.5,0.0,112,229,0,27,0,3,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-67.69262317937742,-0.0366,2019,0
-10.600000000000001,8.0,0.0,139,529,0,83,0,0,0,6.4825696287791965,1,0.49999999999999994,0.8660254037844387,59.61897709107778,-137.3659566156875,-0.07740000000000001,2019,0
1.65,10.100000000000001,0.0,636,802,177,54,177,21,0,9.257725326643104,1,0.49999999999999994,0.8660254037844387,42.19166057915906,-121.66340544927827,0.304,2019,0
-9.5,10.8,0.0,404,66,0,10,0,7,0,8.384091494060263,1,0.49999999999999994,0.8660254037844387,49.6297111316687,-105.20626944420864,0.0131,2019,0
-22.65,8.7,0.0,122,236,0,23,0,1,0,5.788824893023963,1,0.49999999999999994,0.8660254037844387,61.91866421842376,-112.82398305354218,-0.0483,2019,1
9.2,12.6,0.0,1059,2379,498,177,498,42,0,10.185132496995061,1,0.49999999999999994,0.8660254037844387,31.268146724265684,-93.49223813929008,0.7016,2019,0
7.1499999999999995,20.1,0.0,1538,97,188,18,797,71,609,10.397475884055195,1,0.49999999999999994,0.8660254037844387,28.249807369624087,-107.39815873746026,0.3617,2019,1
-16.55,7.899999999999999,0.0,43,219,0,13,0,6,0,3.852943237325127,1,0.49999999999999994,0.8660254037844387,66.12277974810311,-159.42857999366296,-0.08030000000000001,2019,0
-15.600000000000001,8.600000000000001,0.0,294,235,0,88,0,5,0,7.495110961601031,1,0.49999999999999994,0.8660254037844387,55.12740067048017,-59.24845950865391,0.0118,2019,1
5.000000000000001,11.4,0.0,908,1572,401,111,401,39,0,9.7768503318585,1,0.49999999999999994,0.8660254037844387,36.514307983523686,-79.40665448429598,0.5136000000000001,2019,0
-23.85,7.5,0.0,115,457,0,13,0,4,0,4.918883317525638,1,0.49999999999999994,0.8660254037844387,64.14648612304018,-73.36997577501279,-0.0897,2019,0
6.050000000000001,11.3,0.0,957,1139,425,201,425,32,0,9.957150932705574,1,0.49999999999999994,0.8660254037844387,34.286486078907274,-86.66504197998171,0.5311,2019,0
17.75,12.700000000000001,240.25,1640,1,65,7,825,63,760,10.67685232852677,1,0.49999999999999994,0.8660254037844387,23.973826617215167,-110.84768942847923,0.40790000000000004,2019,2
-25.300000000000004,9.2,0.0,336,297,0,24,0,0,0,7.245325465209126,1,0.49999999999999994,0.8660254037844387,56.38504206824751,-68.12381451575479,0.0702,2019,1
5.15,10.900000000000002,0.0,922,1454,390,105,390,39,0,9.797778157080506,1,0.49999999999999994,0.8660254037844387,36.262779703970224,-79.87377843203814,0.48750000000000004,2019,0
-16.650000000000002,13.100000000000001,0.0,550,742,0,24,0,3,0,8.576104440973001,1,0.49999999999999994,0.8660254037844387,48.192406677077464,-92.27052935288752,0.32180000000000003,2019,1
-4.65,10.5,0.0,646,1040,0,76,0,10,0,9.429294783872656,1,0.49999999999999994,0.8660254037844387,40.4309626222848,-92.73765330062967,0.433,2019,1
-30.000000000000004,8.600000000000001,0.0,112,210,0,10,0,0,0,5.481063868410919,1,0.49999999999999994,0.8660254037844387,62.7810468911785,-102.43945836912052,-0.0427,2019,0
-20.55,6.5,0.0,81,81,0,10,0,5,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-138.1564740657127,0.1154,2019,1
1.35,10.7,0.0,724,1043,198,101,198,24,0,9.694663289608473,1,0.49999999999999994,0.8660254037844387,37.48448849037277,-81.4188807207237,0.4486,2019,0
-21.25,11.5,0.0,497,493,0,34,0,0,0,8.051583523133308,1,0.49999999999999994,0.8660254037844387,51.8934656476499,-93.8156316415731,0.2644,2019,0
-2.9000000000000004,6.0,0.0,515,2148,0,202,0,11,0,8.658304583665826,1,0.49999999999999994,0.8660254037844387,47.545619672511414,-121.052551056077,0.12990000000000002,2019,0
4.15,14.900000000000002,0.0,1184,107,74,5,653,46,579,9.888676467449846,1,0.49999999999999994,0.8660254037844387,35.148868751662015,-100.93028869179972,0.2434,2019,0
-10.15,10.7,0.0,595,1071,0,20,0,6,0,9.039748552260312,1,0.49999999999999994,0.8660254037844387,44.275752038316355,-94.35462081204481,0.0635,2019,0
8.05,17.700000000000003,0.0,1355,2,16,2,785,72,769,10.174655332565944,1,0.49999999999999994,0.8660254037844387,31.411877169724804,-102.79878448276833,0.2041,2019,0
-18.200000000000003,9.000000000000002,0.0,148,223,0,38,0,2,0,6.333795258932411,1,0.49999999999999994,0.8660254037844387,60.15796626154949,-122.09459678565564,0.055,2019,0
-27.25,9.3,0.0,274,275,0,23,0,0,0,6.854798203183216,1,0.49999999999999994,0.8660254037844387,58.14574002512177,-100.42723213269278,0.0386,2019,0
-16.05,10.700000000000001,0.0,29,219,0,27,0,15,0,2.803374956720154,1,0.49999999999999994,0.8660254037844387,67.45228636860001,-152.85291211390805,-0.12340000000000001,2019,0
-21.25,8.900000000000002,0.0,57,359,0,21,0,1,0,4.307032433402558,1,0.49999999999999994,0.8660254037844387,65.36819490944272,-135.6771238815428,0.0013000000000000002,2019,0
-30.7,9.399999999999999,0.0,107,465,0,6,0,1,0,4.519162163559125,1,0.49999999999999994,0.8660254037844387,64.97293618443013,-83.28737651169232,-0.1184,2019,0
-23.5,9.400000000000002,0.0,382,400,0,25,0,0,0,7.622079573392971,1,0.49999999999999994,0.8660254037844387,54.444681054549335,-99.49298423720847,0.0795,2019,1
-20.3,10.0,0.0,458,731,0,31,0,2,0,7.8840192079418,1,0.49999999999999994,0.8660254037844387,52.93551137722854,-97.33702755532163,0.2121,2019,0
-0.25000000000000044,9.100000000000001,0.0,290,258,105,100,105,52,0,7.2228691172598145,1,0.49999999999999994,0.8660254037844387,56.49283990234185,-61.08102268825773,-0.07830000000000001,2019,0
-2.95,10.500000000000002,0.0,739,1102,0,42,0,14,0,9.493061500012226,1,0.49999999999999994,0.8660254037844387,39.74824300635397,-95.07327303934044,0.26680000000000004,2019,0
-14.400000000000002,11.000000000000002,0.0,490,427,0,152,0,3,0,8.635718008668583,1,0.49999999999999994,0.8660254037844387,47.72528272933532,-67.22549923163527,0.248,2019,0
-24.65,10.3,0.0,431,345,0,25,0,0,0,7.712125404747556,1,0.49999999999999994,0.8660254037844387,53.941624495442404,-92.09086629606362,0.1193,2019,1
5.050000000000001,5.7,0.0,452,1878,108,247,108,9,0,8.519899415144435,1,0.49999999999999994,0.8660254037844387,48.62359801345484,-123.63969907434122,0.8368,2019,2
10.05,12.100000000000001,1.550000000000022,1058,2810,528,109,528,46,0,10.213763499541509,1,0.49999999999999994,0.8660254037844387,30.872887999253095,-95.57632959844737,0.7258,2019,0
-21.200000000000003,8.599999999999998,0.0,120,437,0,25,0,2,0,5.764341823490067,1,0.49999999999999994,0.8660254037844387,61.99052944115331,-114.33315273086298,-0.054900000000000004,2019,1
-21.55,11.899999999999999,0.0,484,184,0,49,0,3,0,8.172293333806445,1,0.49999999999999994,0.8660254037844387,51.10294819762472,-71.46554737267941,0.0285,2019,0
-18.35,8.100000000000001,0.0,113,186,0,46,0,5,0,6.198573643535765,1,0.49999999999999994,0.8660254037844387,60.62509020929164,-124.0349577993538,0.17070000000000002,2019,0
24.450000000000003,10.3,447.9500000000001,1787,2340,785,55,959,102,174,11.053538121836775,1,0.49999999999999994,0.8660254037844387,17.685619628378518,-91.30034884603845,0.7619,2019,1
-5.7,10.000000000000002,0.0,595,929,0,71,0,11,0,9.261335661735128,1,0.49999999999999994,0.8660254037844387,42.155727967794284,-77.46629347059782,0.48050000000000004,2019,0
-25.450000000000003,5.5,0.0,85,100,0,119,0,3,0,2.731897581853973,1,0.49999999999999994,0.8660254037844387,67.52415159132957,-44.22862795817551,-0.0809,2019,0
-15.5,12.200000000000001,0.0,554,1112,0,18,0,3,0,8.698495777683268,1,0.49999999999999994,0.8660254037844387,47.22222617022838,-92.62985546653533,0.07730000000000001,2019,0
-28.75,7.900000000000002,0.0,49,326,0,5,0,0,0,3.222441761832114,1,0.49999999999999994,0.8660254037844387,66.98516242085786,-107.47002396018983,-0.1119,2019,0
-13.2,10.6,0.0,497,512,0,186,0,4,0,8.676240378296196,1,0.49999999999999994,0.8660254037844387,47.40188922705229,-66.68651006116356,0.3546,2019,0
5.5,5.0,0.0,170,335,124,164,124,8,0,7.680294467978512,1,0.49999999999999994,0.8660254037844387,54.12128755226631,-131.68860402005214,0.629,2019,2
25.1,8.0,468.1,2095,1853,1147,123,1147,74,0,11.247642415655731,1,0.49999999999999994,0.8660254037844387,14.236088937359554,-84.54501790945965,0.8652000000000001,2019,2
-19.55,9.700000000000001,0.0,181,111,0,28,0,3,0,6.443617529424296,1,0.49999999999999994,0.8660254037844387,59.76270753653691,-114.44095056495732,0.06810000000000001,2019,0
-33.25,9.100000000000001,0.0,90,321,0,7,0,1,0,4.785847553713996,1,0.49999999999999994,0.8660254037844387,64.43394701395842,-97.1932971098625,-0.0596,2019,0
-21.05,11.700000000000001,0.0,411,249,0,103,0,4,0,7.925396004009039,1,0.49999999999999994,0.8660254037844387,52.683983097675075,-62.48239453148419,0.08,2019,0
13.35,15.3,103.85,1312,136,91,6,746,82,655,10.433970402822696,1,0.49999999999999994,0.8660254037844387,27.710818199152378,-101.21774958271796,0.4555,2019,2
-25.6,7.399999999999999,0.0,182,100,0,24,0,1,0,6.209194987590035,1,0.49999999999999994,0.8660254037844387,60.589157597926864,-73.5496388318367,-0.0296,2019,0
25.650000000000002,5.5,485.1500000000001,1995,77,426,43,1366,100,940,11.032879778490267,1,0.49999999999999994,0.8660254037844387,18.04494574202633,-63.129181536050254,0.4748,2019,2
-15.350000000000001,12.100000000000001,0.0,562,1163,0,19,0,2,0,8.711762483480387,1,0.49999999999999994,0.8660254037844387,47.11442833613404,-92.7017206892649,0.0949,2019,0
-3.3500000000000005,12.500000000000002,0.0,629,58,0,11,0,22,0,8.91570183320166,1,0.49999999999999994,0.8660254037844387,45.38966299062456,-103.7689649896174,0.0522,2019,0
22.650000000000002,13.500000000000002,392.1500000000001,1648,604,619,37,904,78,285,10.91542814567519,1,0.49999999999999994,0.8660254037844387,20.05717197845405,-88.85693127323334,0.8396,2019,1
-13.15,11.3,0.0,462,1354,0,35,0,1,0,8.79859684777403,1,0.49999999999999994,0.8660254037844387,46.395776108838426,-88.5694703823151,0.2295,2019,0
12.5,15.0,77.5,1293,204,116,5,702,77,586,10.4072471163203,1,0.49999999999999994,0.8660254037844387,28.106076924164967,-101.75673875318968,0.5017,2019,2
-22.3,9.200000000000003,0.0,62,354,0,21,0,0,0,4.266751184043783,1,0.49999999999999994,0.8660254037844387,65.44006013217228,-134.9584716542472,-0.0309,2019,0
-22.9,12.400000000000002,0.0,404,272,0,66,0,1,0,7.848060127481137,1,0.49999999999999994,0.8660254037844387,53.15110704541723,-64.42275554518235,0.0256,2019,0
11.55,12.700000000000003,48.050000000000026,1205,1255,597,98,597,53,0,10.174655332565944,1,0.49999999999999994,0.8660254037844387,31.411877169724804,-82.85618517531493,0.6189,2019,0
-4.45,8.299999999999999,0.0,564,708,0,171,0,10,0,9.031913383029154,1,0.49999999999999994,0.8660254037844387,44.34761726104592,-64.92581210428929,0.5927,2019,0
-25.5,10.2,0.0,356,265,0,22,0,0,0,7.260199754308765,1,0.49999999999999994,0.8660254037844387,56.313176845517944,-97.15736449849773,0.2122,2019,1
-26.6,8.799999999999997,0.0,118,518,0,20,0,0,0,5.481063868410919,1,0.49999999999999994,0.8660254037844387,62.7810468911785,-110.63209376029054,-0.055200000000000006,2019,0
-27.200000000000003,9.400000000000002,0.0,189,531,0,26,0,0,0,6.364150183513449,1,0.49999999999999994,0.8660254037844387,60.05016842745515,-107.25442829200115,-0.0154,2019,0
-24.05,9.5,0.0,357,193,0,27,0,1,0,7.467643134535767,1,0.49999999999999994,0.8660254037844387,55.2711311159393,-72.18419959997503,0.0148,2019,1
-20.700000000000003,8.8,0.0,134,455,0,27,0,3,0,5.872985021876748,1,0.49999999999999994,0.8660254037844387,61.66713593887029,-114.4768831763221,-0.075,2019,0
