tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
27.65,10.7,547.15,1975,117,867,90,1507,115,640,12.945684644943647,1,0.49999999999999994,0.8660254037844387,-17.672069954565856,-62.69799019967287,0.6572,2019,2
23.200000000000003,13.400000000000002,409.2000000000001,2326,640,1395,247,1395,85,0,13.997020944431988,1,0.49999999999999994,0.8660254037844387,-33.69801462325812,-55.79892881763496,0.7036,2019,2
27.150000000000002,9.100000000000001,531.6500000000001,1806,4794,1116,260,1116,90,0,12.191179457715657,1,0.49999999999999994,0.8660254037844387,-3.694284133666102,-43.33031267405599,0.8186,2019,2
26.65,10.7,516.15,2205,203,562,57,1406,116,844,12.380657555594244,1,0.49999999999999994,0.8660254037844387,-7.323477881508964,-37.688892689785405,0.6077,2019,1
26.75,10.099999999999998,519.25,1475,2584,980,285,980,87,0,12.534955549917145,1,0.49999999999999994,0.8660254037844387,-10.23401940205622,-55.08027659033934,0.7236,2019,2
25.0,11.400000000000002,465.0,1673,1089,930,153,930,47,0,11.882608997377796,1,0.49999999999999994,0.8660254037844387,2.2705293528875217,-74.62761717278012,0.7274,2019,0
31.200000000000003,12.599999999999998,657.2,2681,178,337,28,2326,232,1989,13.244115169595988,1,0.49999999999999994,0.8660254037844387,-22.702635545635175,-59.284392120018694,0.5656,2019,2
27.200000000000003,10.0,533.2,2172,160,1217,99,1486,117,269,13.122198359340903,1,0.49999999999999994,0.8660254037844387,-20.69040930920744,-53.42737646755941,0.5890000000000001,2019,2
24.3,10.600000000000001,443.3,2465,974,1105,62,1408,106,303,13.022572558959942,1,0.49999999999999994,0.8660254037844387,-19.001576575062742,-46.4923824741567,0.6876,2019,2
26.25,8.5,503.75,942,2296,632,440,632,45,0,12.32410484748862,1,0.49999999999999994,0.8660254037844387,-6.2454995405655325,-64.09936204289933,0.8130000000000001,2019,0
27.900000000000002,13.399999999999999,554.9000000000001,2352,742,1606,225,1606,121,0,13.455632507957572,1,0.49999999999999994,0.8660254037844387,-26.044368402559797,-59.85931390185519,0.8049000000000001,2019,2
26.25,10.900000000000002,503.75,1722,676,658,43,939,68,281,11.895625826237449,1,0.49999999999999994,0.8660254037844387,2.019001073334067,-73.65743666593104,0.8685,2019,1
