tmean,dtr,GDDm,srad,soil,aet,pr,pet,vpd,def,daylen,month,month_sin,month_cos,lat,lon,NDVI,year,label
-19.4,7.199999999999999,0.0,198,184,0,43,0,2,0,6.615012865125919,1,0.49999999999999994,0.8660254037844387,59.11592053197085,-65.06954254974842,-0.0198,2023,1
-7.0,14.0,0.0,691,64,0,35,0,8,0,9.286476144918602,1,0.49999999999999994,0.8660254037844387,41.904199688240816,-111.06328509666791,-0.0267,2023,0
14.8,14.600000000000001,148.8,1525,0,4,0,939,113,935,10.538794554316375,1,0.49999999999999994,0.8660254037844387,26.129783299102016,-102.36759314639094,0.272,2023,1
7.95,12.700000000000001,0.0,952,909,547,59,547,42,0,9.908814069494108,1,0.49999999999999994,0.8660254037844387,34.897340472108546,-95.25293609616433,0.5728,2023,1
-0.1499999999999999,7.1000000000000005,0.0,407,694,20,81,20,5,0,9.18079065837335,1,0.49999999999999994,0.8660254037844387,42.94624541781946,-82.10160033665454,0.3326,2023,1
19.25,14.1,286.75,1880,421,195,10,935,114,740,10.75947139691833,1,0.49999999999999994,0.8660254037844387,22.64431999671828,-99.49298423720847,0.7023,2023,1
-1.6,9.2,0.0,603,140,10,33,10,15,0,9.21035398855626,1,0.49999999999999994,0.8660254037844387,42.658784526901215,-114.15348967403906,0.24130000000000001,2023,0
-12.650000000000002,10.500000000000002,0.0,290,110,0,17,0,0,0,7.304367006647847,1,0.49999999999999994,0.8660254037844387,56.09758117732926,-107.97308051929676,0.11900000000000001,2023,0
5.65,9.5,0.0,720,943,378,76,378,29,0,9.539130468633699,1,0.49999999999999994,0.8660254037844387,39.245186447247036,-75.95712379327702,0.4254,2023,0
-1.75,5.9,0.0,407,1613,4,105,4,8,0,8.438248862099444,1,0.49999999999999994,0.8660254037844387,49.23445240665611,-121.4118771697248,0.3825,2023,1
-18.5,8.0,0.0,283,239,0,33,0,3,0,7.162117177212858,1,0.49999999999999994,0.8660254037844387,56.780300793260096,-76.3523825182896,-0.0118,2023,1
-24.650000000000002,6.899999999999999,0.0,112,229,0,16,0,1,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-67.69262317937742,-0.0665,2023,0
-4.1,8.0,0.0,121,529,0,167,0,0,0,6.4825696287791965,1,0.49999999999999994,0.8660254037844387,59.61897709107778,-137.3659566156875,-0.059500000000000004,2023,0
0.09999999999999964,9.8,0.0,669,509,55,50,55,20,0,9.257725326643104,1,0.49999999999999994,0.8660254037844387,42.19166057915906,-121.66340544927827,0.3352,2023,0
-9.5,10.600000000000001,0.0,420,65,0,8,0,0,0,8.384091494060263,1,0.49999999999999994,0.8660254037844387,49.6297111316687,-105.20626944420864,-0.015600000000000001,2023,0
-14.5,8.399999999999999,0.0,109,151,0,20,0,0,0,5.788824893023963,1,0.49999999999999994,0.8660254037844387,61.91866421842376,-112.82398305354218,-0.058100000000000006,2023,0
12.8,12.800000000000002,86.80000000000003,971,2379,585,204,585,51,0,10.185132496995061,1,0.49999999999999994,0.8660254037844387,31.268146724265684,-93.49223813929008,0.6644,2023,0
7.449999999999999,19.5,0.0,1600,113,50,3,943,80,893,10.397475884055195,1,0.49999999999999994,0.8660254037844387,28.249807369624087,-107.39815873746026,0.3689,2023,2
-15.350000000000001,7.700000000000003,0.0,36,694,0,26,0,4,0,3.852943237325127,1,0.49999999999999994,0.8660254037844387,66.12277974810311,-159.42857999366296,-0.0655,2023,0
-13.05,8.100000000000001,0.0,335,235,0,62,0,6,0,7.495110961601031,1,0.49999999999999994,0.8660254037844387,55.12740067048017,-59.24845950865391,0.0635,2023,0
7.8,11.4,0.0,896,1572,409,78,409,39,0,9.7768503318585,1,0.49999999999999994,0.8660254037844387,36.514307983523686,-79.40665448429598,0.5142,2023,0
-23.8,7.0,0.0,112,266,0,15,0,3,0,4.918883317525638,1,0.49999999999999994,0.8660254037844387,64.14648612304018,-73.36997577501279,-0.0499,2023,0
9.100000000000001,11.200000000000001,0.0,861,1139,421,152,421,33,0,9.957150932705574,1,0.49999999999999994,0.8660254037844387,34.286486078907274,-86.66504197998171,0.4358,2023,0
17.3,12.0,226.3,1700,1,22,2,882,63,860,10.67685232852677,1,0.49999999999999994,0.8660254037844387,23.973826617215167,-110.84768942847923,0.1893,2023,2
-21.05,8.899999999999999,0.0,350,297,0,21,0,0,0,7.245325465209126,1,0.49999999999999994,0.8660254037844387,56.38504206824751,-68.12381451575479,0.0504,2023,0
7.5,11.0,0.0,893,1454,387,74,387,36,0,9.797778157080506,1,0.49999999999999994,0.8660254037844387,36.262779703970224,-79.87377843203814,0.4672,2023,0
-10.350000000000001,12.9,0.0,488,252,0,18,0,0,0,8.576104440973001,1,0.49999999999999994,0.8660254037844387,48.192406677077464,-92.27052935288752,0.2019,2023,0
-0.34999999999999964,10.3,0.0,709,663,30,66,30,13,0,9.429294783872656,1,0.49999999999999994,0.8660254037844387,40.4309626222848,-92.73765330062967,0.3247,2023,0
-22.550000000000004,8.3,0.0,106,181,0,14,0,0,0,5.481063868410919,1,0.49999999999999994,0.8660254037844387,62.7810468911785,-102.43945836912052,-0.047,2023,0
-12.9,6.199999999999999,0.0,69,397,0,39,0,5,0,5.138381582656503,1,0.49999999999999994,0.8660254037844387,63.64342956393324,-138.1564740657127,0.0046,2023,0
4.6,10.8,0.0,713,1043,322,79,322,24,0,9.694663289608473,1,0.49999999999999994,0.8660254037844387,37.48448849037277,-81.4188807207237,0.4808,2023,0
-14.200000000000001,11.400000000000002,0.0,392,449,0,19,0,0,0,8.051583523133308,1,0.49999999999999994,0.8660254037844387,51.8934656476499,-93.8156316415731,0.34590000000000004,2023,0
-3.6,5.8,0.0,424,1148,0,172,0,10,0,8.658304583665826,1,0.49999999999999994,0.8660254037844387,47.545619672511414,-121.052551056077,0.1086,2023,0
5.2,15.200000000000001,0.0,1187,14,78,8,754,55,676,9.888676467449846,1,0.49999999999999994,0.8660254037844387,35.148868751662015,-100.93028869179972,0.22340000000000002,2023,0
-7.65,9.900000000000002,0.0,536,303,0,37,0,0,0,9.039748552260312,1,0.49999999999999994,0.8660254037844387,44.275752038316355,-94.35462081204481,-0.008700000000000001,2023,0
9.55,17.700000000000003,0.0,1373,2,62,7,975,86,913,10.174655332565944,1,0.49999999999999994,0.8660254037844387,31.411877169724804,-102.79878448276833,0.2184,2023,2
-15.0,8.6,0.0,146,182,0,21,0,0,0,6.333795258932411,1,0.49999999999999994,0.8660254037844387,60.15796626154949,-122.09459678565564,0.07490000000000001,2023,0
-18.6,9.0,0.0,220,390,0,17,0,0,0,6.854798203183216,1,0.49999999999999994,0.8660254037844387,58.14574002512177,-100.42723213269278,0.0118,2023,0
-13.55,10.5,0.0,27,292,0,15,0,16,0,2.803374956720154,1,0.49999999999999994,0.8660254037844387,67.45228636860001,-152.85291211390805,-0.1125,2023,0
-18.05,8.5,0.0,60,209,0,29,0,0,0,4.307032433402558,1,0.49999999999999994,0.8660254037844387,65.36819490944272,-135.6771238815428,-0.0702,2023,0
-28.5,9.400000000000002,0.0,93,186,0,10,0,0,0,4.519162163559125,1,0.49999999999999994,0.8660254037844387,64.97293618443013,-83.28737651169232,-0.0779,2023,0
-16.700000000000003,9.000000000000002,0.0,304,163,0,18,0,0,0,7.622079573392971,1,0.49999999999999994,0.8660254037844387,54.444681054549335,-99.49298423720847,0.032600000000000004,2023,0
-13.75,9.700000000000001,0.0,373,332,0,14,0,0,0,7.8840192079418,1,0.49999999999999994,0.8660254037844387,52.93551137722854,-97.33702755532163,0.1872,2023,0
4.3,8.6,0.0,295,95,697,56,901,70,205,7.2228691172598145,1,0.49999999999999994,0.8660254037844387,56.49283990234185,-61.08102268825773,-0.011300000000000001,2023,1
0.4500000000000002,10.700000000000001,0.0,779,387,82,40,82,18,0,9.493061500012226,1,0.49999999999999994,0.8660254037844387,39.74824300635397,-95.07327303934044,0.2152,2023,0
-9.25,10.700000000000001,0.0,463,427,0,145,0,1,0,8.635718008668583,1,0.49999999999999994,0.8660254037844387,47.72528272933532,-67.22549923163527,0.2235,2023,0
-16.75,10.1,0.0,317,273,0,27,0,0,0,7.712125404747556,1,0.49999999999999994,0.8660254037844387,53.941624495442404,-92.09086629606362,0.1096,2023,0
